small_int_0,small_int_1,small_int_2,small_int_3,small_int_4,small_int_5,small_int_6,small_int_7,small_int_8,small_int_9,small_int_10,small_int_11,small_int_12,small_int_13,small_int_14,small_int_15,small_int_16,small_int_17,small_int_18,small_int_19,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,category_18,category_19,flag_0,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8,flag_9,big_num_0,big_num_1,big_num_2,big_num_3,big_num_4,big_num_5,big_num_6,big_num_7,big_num_8,big_num_9
20,26,52,54,51,94,48,59,54,99,66,47,18,30,71,53,63,29,8,8,cat_2,cat_1,cat_0,cat_3,cat_3,cat_1,cat_0,cat_1,cat_2,cat_3,cat_0,cat_3,cat_1,cat_3,cat_3,cat_0,cat_0,cat_0,cat_1,cat_3,true,true,true,false,true,false,true,true,true,false,7272281484,2240229077,6330684064,2021804291,4121734855,4306980443,7660261880,6617185534,5283102936,1111372274
40,8,99,76,61,0,2,37,48,95,8,74,3,54,22,44,64,38,77,72,cat_2,cat_0,cat_3,cat_1,cat_2,cat_3,cat_2,cat_1,cat_0,cat_0,cat_1,cat_2,cat_1,cat_0,cat_1,cat_3,cat_1,cat_0,cat_2,cat_2,true,true,true,false,true,true,false,false,false,true,3001602809,1927398296,6467617237,1652940068,4920561860,8283795734,3765886509,7023202347,1139433975,9207829630
9,25,45,22,61,31,38,30,69,86,39,54,12,42,35,41,7,49,3,21,cat_1,cat_3,cat_1,cat_1,cat_2,cat_1,cat_3,cat_2,cat_0,cat_1,cat_0,cat_0,cat_3,cat_2,cat_1,cat_3,cat_3,cat_1,cat_0,cat_1,true,false,true,false,false,true,false,false,false,false,8429682829,7413006445,7643341539,7805697715,4353390551,2068967380,8943801693,4886258250,9940560711,2135734192
44,55,56,80,48,83,57,5,87,36,51,22,15,57,28,82,28,13,53,33,cat_3,cat_3,cat_0,cat_3,cat_1,cat_2,cat_0,cat_3,cat_1,cat_0,cat_2,cat_2,cat_1,cat_3,cat_1,cat_2,cat_1,cat_1,cat_1,cat_2,true,true,false,false,true,false,false,false,true,false,7914204700,5688674212,6954614911,4900546856,4324619398,2904542316,2927291747,9263434051,1837120852,6281675888
49,89,58,38,64,20,71,62,40,34,41,73,64,42,56,29,17,90,35,82,cat_3,cat_1,cat_2,cat_3,cat_2,cat_1,cat_0,cat_0,cat_2,cat_2,cat_2,cat_0,cat_0,cat_1,cat_3,cat_2,cat_0,cat_2,cat_0,cat_0,true,false,true,true,false,false,true,false,false,true,5081638468,8234733701,4344049191,2944810893,6806853272,1782114625,9108338241,2225391731,5793709404,4781891360
82,96,35,56,64,62,17,11,93,55,70,33,50,35,6,24,64,46,79,56,cat_0,cat_1,cat_2,cat_3,cat_0,cat_3,cat_0,cat_3,cat_1,cat_0,cat_1,cat_1,cat_0,cat_1,cat_2,cat_3,cat_2,cat_1,cat_2,cat_2,false,false,true,true,false,true,false,true,false,true,1992794808,5791443113,7335288132,1686558453,3396895227,9097447397,3216973625,6926508425,4455376997,4771300262
49,28,32,47,71,33,85,33,29,43,9,90,92,52,92,75,11,6,46,19,cat_0,cat_2,cat_3,cat_3,cat_1,cat_2,cat_0,cat_2,cat_1,cat_2,cat_1,cat_1,cat_2,cat_0,cat_0,cat_2,cat_0,cat_1,cat_3,cat_0,true,true,true,true,false,false,true,false,true,true,1503071942,3415249966,2446956326,4077183803,8624914542,6971583464,4371215904,4352039735,8396892810,1877025955
75,62,57,7,55,24,51,9,92,10,16,83,68,20,69,12,60,40,75,39,cat_0,cat_0,cat_2,cat_2,cat_3,cat_2,cat_1,cat_3,cat_1,cat_1,cat_1,cat_3,cat_1,cat_2,cat_3,cat_1,cat_1,cat_2,cat_1,cat_2,true,false,false,false,false,false,false,false,true,true,6862806129,5948481220,7218252160,3253303459,3698865207,8776786309,2505944681,4665066235,1105759802,7421533717
38,40,36,10,78,17,31,30,57,57,60,85,62,5,21,100,69,72,62,98,cat_1,cat_2,cat_1,cat_1,cat_3,cat_2,cat_0,cat_1,cat_2,cat_0,cat_2,cat_1,cat_3,cat_1,cat_1,cat_1,cat_3,cat_0,cat_2,cat_3,true,false,false,false,false,false,true,false,false,false,7517743624,4955408600,6013832595,9910120045,4553736280,4208092787,4848395457,5420499667,2572338354,9771396068
46,13,67,100,25,72,19,95,51,24,87,87,99,69,78,71,56,17,100,11,cat_3,cat_1,cat_2,cat_0,cat_1,cat_3,cat_0,cat_3,cat_3,cat_2,cat_0,cat_3,cat_1,cat_1,cat_0,cat_0,cat_1,cat_1,cat_2,cat_3,false,true,true,false,false,false,true,false,true,false,2039170340,1710851444,6198206106,6452795104,9632272182,5843178650,9056368702,4294696105,8826855833,4281684169
33,100,19,68,60,60,55,48,82,57,98,28,55,37,75,52,47,43,17,67,cat_0,cat_3,cat_1,cat_1,cat_2,cat_0,cat_2,cat_1,cat_3,cat_3,cat_2,cat_0,cat_3,cat_1,cat_2,cat_1,cat_3,cat_0,cat_0,cat_1,false,false,true,false,true,false,true,false,false,false,1852534315,6151683494,9781299381,7211779848,1830531223,5447713702,2173603813,9722703609,2402530413,8704581626
24,5,73,58,50,97,96,2,24,1,7,92,14,92,19,11,21,1,46,56,cat_2,cat_0,cat_3,cat_1,cat_3,cat_1,cat_0,cat_2,cat_2,cat_1,cat_0,cat_3,cat_3,cat_3,cat_1,cat_1,cat_2,cat_3,cat_1,cat_0,false,true,false,true,true,false,false,false,false,false,3749570631,6195043618,4110918475,4976078524,3783901353,5841843267,3653095979,1352175505,5310678891,9068032441
42,52,40,62,7,67,64,95,45,12,37,2,58,82,66,70,99,16,40,6,cat_0,cat_2,cat_1,cat_0,cat_1,cat_2,cat_1,cat_0,cat_3,cat_3,cat_0,cat_0,cat_2,cat_1,cat_0,cat_0,cat_0,cat_0,cat_1,cat_1,false,true,true,true,true,false,false,true,true,true,4447966743,9670889270,7820488972,7226410633,1215640424,9066760215,1346393912,4627684881,9900950158,9855454017
54,9,17,2,82,75,12,56,97,53,2,54,100,72,35,91,89,42,78,82,cat_3,cat_0,cat_0,cat_3,cat_2,cat_2,cat_1,cat_2,cat_0,cat_3,cat_0,cat_0,cat_3,cat_0,cat_2,cat_0,cat_3,cat_3,cat_3,cat_0,true,true,false,true,true,false,false,true,true,false,9543210072,4331757344,6273767242,4886528657,4159093262,5572646283,6489153563,3875930862,6398121255,5999521384
15,25,66,74,71,56,8,17,89,44,51,3,8,56,85,71,94,12,76,36,cat_3,cat_1,cat_2,cat_1,cat_1,cat_2,cat_3,cat_3,cat_0,cat_1,cat_2,cat_1,cat_3,cat_2,cat_0,cat_3,cat_0,cat_2,cat_2,cat_2,false,false,true,false,true,true,true,true,false,true,4985135675,9969823248,2179599160,7537506222,6314090519,2487018804,4726616879,5388399860,9834930162,1866659793
16,90,4,22,91,21,9,49,84,29,96,9,93,94,51,16,42,42,45,86,cat_1,cat_1,cat_2,cat_2,cat_3,cat_0,cat_1,cat_0,cat_3,cat_3,cat_3,cat_3,cat_3,cat_0,cat_3,cat_3,cat_2,cat_3,cat_2,cat_3,false,true,false,false,false,false,true,false,true,true,3719737274,9870060053,1871537333,1202368199,6271349908,1225899471,8966063384,9364044908,6272531385,8391401266
71,20,52,34,20,96,14,85,19,64,39,2,83,31,37,21,54,97,50,1,cat_2,cat_3,cat_2,cat_3,cat_1,cat_2,cat_0,cat_2,cat_3,cat_2,cat_0,cat_1,cat_3,cat_0,cat_2,cat_0,cat_0,cat_2,cat_3,cat_1,true,false,false,true,true,true,false,true,true,false,1294780211,5630161408,3378803095,6680196341,2277515498,3177414660,2751362231,7799202945,4994860631,7447819104
0,50,62,66,2,51,31,90,44,32,47,87,29,56,24,89,23,65,100,44,cat_1,cat_2,cat_3,cat_3,cat_1,cat_3,cat_2,cat_2,cat_1,cat_3,cat_3,cat_3,cat_1,cat_2,cat_2,cat_3,cat_2,cat_3,cat_3,cat_3,false,false,true,true,false,false,true,true,true,false,4264686867,3530688339,2441061600,3714030761,4876234420,3030257499,5115699014,5656452548,1475308806,8449686509
91,63,29,53,24,32,2,6,6,0,71,26,11,92,5,88,42,26,56,6,cat_2,cat_3,cat_2,cat_1,cat_0,cat_2,cat_3,cat_2,cat_2,cat_3,cat_3,cat_1,cat_2,cat_3,cat_1,cat_3,cat_1,cat_1,cat_0,cat_2,true,false,false,true,false,false,false,true,true,false,1638206243,7791153846,6631939783,2924161963,1778602526,9282484966,4417347682,2096815668,6429198018,2367887127
92,60,58,87,72,48,31,14,85,100,44,37,43,84,65,39,89,80,4,41,cat_3,cat_3,cat_3,cat_2,cat_2,cat_1,cat_0,cat_2,cat_3,cat_2,cat_0,cat_3,cat_2,cat_1,cat_1,cat_3,cat_1,cat_0,cat_0,cat_2,false,false,true,true,false,true,false,false,false,true,2135125134,8473406400,2715595102,2945861177,3993721450,4217426788,8827458322,8468415579,7029886805,2240593767
48,89,74,63,87,97,88,90,38,34,35,28,2,41,22,85,31,49,66,48,cat_1,cat_3,cat_0,cat_0,cat_1,cat_0,cat_0,cat_2,cat_3,cat_1,cat_0,cat_3,cat_1,cat_3,cat_3,cat_3,cat_3,cat_3,cat_0,cat_3,true,false,true,false,true,false,false,false,false,true,8223534322,9598642038,6795488929,2136340223,7827591907,1184663434,3592444287,8613648809,3304940728,9258770422
10,8,78,28,91,73,41,63,8,95,68,73,33,16,89,6,9,16,6,55,cat_3,cat_1,cat_0,cat_0,cat_1,cat_0,cat_1,cat_3,cat_0,cat_3,cat_2,cat_2,cat_1,cat_1,cat_0,cat_0,cat_3,cat_0,cat_2,cat_1,true,true,true,false,true,true,false,false,false,true,5346483068,6675694112,1705397263,7424856739,5004532582,6187589208,4222561252,2553166111,1786271308,6072569278
72,68,34,49,12,50,40,97,32,27,53,77,63,90,48,88,82,13,56,71,cat_1,cat_0,cat_3,cat_2,cat_3,cat_2,cat_3,cat_0,cat_1,cat_2,cat_2,cat_0,cat_1,cat_2,cat_0,cat_1,cat_1,cat_3,cat_1,cat_0,false,true,true,true,true,true,true,true,false,true,9301804275,7681270628,2987609458,7950470639,5905003902,6305959772,8044499389,5050327908,2691018236,4531258198
22,54,3,64,17,11,57,60,100,52,9,28,46,20,34,91,2,8,10,75,cat_0,cat_1,cat_2,cat_1,cat_1,cat_3,cat_2,cat_3,cat_3,cat_0,cat_1,cat_3,cat_2,cat_2,cat_0,cat_1,cat_0,cat_2,cat_0,cat_0,true,false,true,false,false,false,true,true,false,true,7320304724,9478017484,8337565423,8577912726,8450705946,7496802933,6872755818,8881956745,9295322878,8950500404
5,26,40,62,50,26,70,80,59,3,61,45,40,67,34,37,9,78,34,0,cat_0,cat_3,cat_1,cat_3,cat_2,cat_2,cat_0,cat_2,cat_2,cat_3,cat_1,cat_1,cat_3,cat_1,cat_3,cat_1,cat_0,cat_3,cat_2,cat_3,false,true,true,false,false,true,true,false,false,true,3680522016,3427647924,2320353612,3189785332,7093777427,8558687705,2373757798,1444787205,1320150027,4137282961
47,83,73,44,99,48,5,54,14,40,33,11,14,78,29,29,38,97,37,50,cat_0,cat_3,cat_3,cat_3,cat_1,cat_2,cat_1,cat_1,cat_2,cat_1,cat_1,cat_3,cat_3,cat_2,cat_0,cat_3,cat_2,cat_3,cat_0,cat_0,true,true,true,false,true,true,false,true,true,true,3759916262,2721516836,2228491913,5991692634,5679128839,4304906211,3837386991,5932518531,2327977530,7195359985
58,62,76,51,65,83,52,42,14,97,82,63,81,85,93,15,70,89,43,57,cat_1,cat_1,cat_0,cat_3,cat_1,cat_2,cat_0,cat_3,cat_1,cat_1,cat_3,cat_3,cat_3,cat_1,cat_2,cat_0,cat_2,cat_1,cat_1,cat_3,false,true,true,true,false,true,false,false,false,true,2263507735,2596242393,1201328622,1031890833,5892064147,5620264173,1586721375,2161532490,4868342733,8560949089
77,38,70,79,14,13,28,4,88,58,35,2,16,44,10,71,37,32,72,22,cat_2,cat_1,cat_2,cat_0,cat_0,cat_1,cat_1,cat_1,cat_1,cat_1,cat_1,cat_3,cat_0,cat_0,cat_2,cat_0,cat_0,cat_1,cat_0,cat_0,false,true,false,false,true,false,false,true,true,false,5854845246,1129429512,6691088493,1498701831,8969786738,8511279061,2650607532,5323282018,3128198765,3146315723
83,2,14,61,15,26,9,76,100,33,31,7,65,83,23,84,0,77,79,44,cat_3,cat_1,cat_0,cat_2,cat_1,cat_1,cat_0,cat_1,cat_1,cat_0,cat_1,cat_2,cat_3,cat_2,cat_3,cat_2,cat_2,cat_1,cat_3,cat_1,true,true,true,false,true,true,false,true,true,false,8751392208,7360298508,3462419411,9016389879,5585727858,2999765275,8611521014,1017923031,9484601041,9733757371
100,59,62,97,13,96,43,39,27,12,99,1,75,97,71,28,75,46,83,76,cat_2,cat_0,cat_3,cat_3,cat_3,cat_1,cat_3,cat_3,cat_0,cat_3,cat_3,cat_2,cat_0,cat_2,cat_1,cat_3,cat_2,cat_3,cat_1,cat_1,true,false,false,false,true,true,false,false,true,false,9965248993,4644634522,5012308144,6780782217,7896258097,2233283508,2999951338,3689478974,1406397060,4722958936
69,58,16,22,76,84,14,15,18,81,0,40,95,35,46,59,0,82,71,3,cat_0,cat_3,cat_3,cat_0,cat_1,cat_0,cat_3,cat_0,cat_1,cat_1,cat_1,cat_2,cat_2,cat_1,cat_2,cat_2,cat_0,cat_0,cat_3,cat_0,false,true,true,true,true,true,true,true,false,false,5750527596,3010090399,3461699911,9817673250,3776949666,9707993237,8068027310,7191891012,9967463529,4633246811
48,96,35,14,27,73,60,1,80,96,97,17,60,30,48,38,48,68,10,91,cat_2,cat_1,cat_0,cat_3,cat_2,cat_3,cat_1,cat_1,cat_2,cat_1,cat_0,cat_2,cat_1,cat_2,cat_3,cat_1,cat_3,cat_2,cat_1,cat_3,false,false,true,false,false,true,true,false,true,false,8442027195,3336042071,4619536465,5058630838,9932221943,3579925629,3310555970,6883230844,1302814672,7576434335
81,88,100,91,37,46,83,77,78,72,39,94,62,70,26,61,21,30,13,24,cat_0,cat_0,cat_3,cat_2,cat_2,cat_2,cat_0,cat_1,cat_1,cat_2,cat_3,cat_3,cat_0,cat_2,cat_2,cat_1,cat_3,cat_1,cat_3,cat_3,false,true,true,false,true,true,false,true,false,false,8363872494,9699680032,1909494847,6622897324,2767587716,5429816898,3417588189,6427370418,9859986543,4662461554
5,51,90,53,70,45,89,34,43,28,65,43,65,21,20,35,8,10,52,5,cat_0,cat_1,cat_1,cat_3,cat_0,cat_2,cat_2,cat_2,cat_2,cat_2,cat_0,cat_2,cat_3,cat_0,cat_0,cat_1,cat_0,cat_2,cat_0,cat_1,false,false,true,true,true,true,true,true,true,false,4275799671,6793615347,6599997944,1102145243,3433294749,3856326753,4097658058,2667127236,8796620504,6729156982
79,56,96,43,16,33,31,80,24,32,72,19,45,0,92,34,13,33,3,69,cat_1,cat_2,cat_0,cat_2,cat_3,cat_0,cat_2,cat_1,cat_2,cat_1,cat_1,cat_0,cat_3,cat_3,cat_1,cat_0,cat_3,cat_0,cat_0,cat_2,false,true,true,false,false,false,false,true,true,false,8751722718,8757812578,1225229633,7101197853,2786570818,3897396111,5266299648,7529839075,1412970252,4241529053
55,23,34,93,54,38,48,75,27,69,40,29,64,41,78,78,46,2,15,1,cat_2,cat_3,cat_2,cat_1,cat_2,cat_2,cat_3,cat_0,cat_3,cat_1,cat_1,cat_3,cat_1,cat_3,cat_0,cat_0,cat_2,cat_0,cat_2,cat_0,true,true,true,false,true,false,false,false,true,true,8181753947,1283356242,4962019878,1163488947,7740148272,4945892919,1962013422,4378280832,1742253447,1481942052
6,58,13,18,55,89,22,45,92,36,86,70,99,31,27,24,89,38,6,13,cat_3,cat_2,cat_0,cat_1,cat_2,cat_3,cat_0,cat_3,cat_2,cat_3,cat_1,cat_2,cat_2,cat_3,cat_1,cat_2,cat_3,cat_0,cat_3,cat_0,true,true,false,false,true,false,false,false,true,true,2255072117,4129863017,7389771411,6817048933,2339178928,3018020776,9819946131,8502268216,2798216952,4019182664
47,4,55,74,18,84,40,35,3,3,69,80,32,80,19,83,3,74,7,29,cat_1,cat_0,cat_1,cat_3,cat_3,cat_1,cat_0,cat_1,cat_1,cat_1,cat_1,cat_2,cat_2,cat_0,cat_0,cat_1,cat_3,cat_2,cat_0,cat_2,false,true,false,false,true,false,true,false,true,false,1260303877,7838129556,8118791807,2197788132,8534876381,1517224217,8698908937,3749287382,4525648360,5295705316
80,92,85,41,20,82,21,31,81,66,16,47,91,23,66,70,80,25,42,91,cat_2,cat_1,cat_1,cat_0,cat_1,cat_1,cat_0,cat_1,cat_2,cat_0,cat_2,cat_2,cat_1,cat_1,cat_1,cat_1,cat_3,cat_2,cat_2,cat_3,false,true,false,false,false,false,false,true,false,true,8812100264,2867707054,3621364341,5778276044,3907488128,6596622271,1664474206,3699196970,2744752395,7887564194
63,32,9,13,27,48,45,87,35,15,38,16,68,25,25,92,16,71,33,17,cat_2,cat_0,cat_0,cat_1,cat_1,cat_1,cat_2,cat_1,cat_2,cat_0,cat_2,cat_1,cat_0,cat_2,cat_2,cat_2,cat_0,cat_0,cat_2,cat_3,false,true,true,true,false,false,false,false,false,true,7706056754,5254421149,4552712648,5680714867,4944721791,3275180540,1011436130,2510392933,5442676916,3643844499
97,46,47,44,88,82,47,12,39,44,25,19,43,21,14,26,46,15,18,97,cat_0,cat_3,cat_2,cat_3,cat_3,cat_0,cat_1,cat_1,cat_2,cat_0,cat_0,cat_3,cat_2,cat_2,cat_1,cat_1,cat_2,cat_2,cat_0,cat_2,false,false,false,true,false,false,false,false,false,true,9277870827,8637427453,3350600794,5954207228,9364670616,7834738980,2645782682,1082072784,8033748308,9225814315
89,47,4,67,80,71,71,71,75,87,17,17,81,40,72,9,46,92,9,50,cat_0,cat_0,cat_1,cat_2,cat_2,cat_1,cat_3,cat_2,cat_3,cat_0,cat_0,cat_2,cat_2,cat_3,cat_2,cat_1,cat_0,cat_0,cat_2,cat_3,false,true,true,true,true,true,true,false,true,true,9964961898,9812990031,9780095039,1998274391,2670163514,1509692774,7137778017,4399385630,2955408017,1067989166
40,57,65,18,54,99,42,45,26,19,82,87,19,5,82,36,43,52,75,75,cat_3,cat_0,cat_2,cat_0,cat_2,cat_3,cat_3,cat_3,cat_1,cat_3,cat_2,cat_2,cat_1,cat_3,cat_1,cat_2,cat_3,cat_2,cat_3,cat_2,false,true,true,false,true,false,true,true,false,false,5243551492,9086587877,5614306144,8695500622,8654175693,2855289240,2727800287,8097975074,1678278231,7780577965
53,67,62,38,63,55,12,66,2,47,48,98,26,21,6,34,73,46,49,48,cat_2,cat_3,cat_0,cat_3,cat_1,cat_1,cat_3,cat_0,cat_2,cat_3,cat_2,cat_1,cat_1,cat_2,cat_2,cat_3,cat_1,cat_1,cat_3,cat_2,true,true,false,true,false,false,false,true,true,false,6382982689,2574047870,7094267767,7595771591,3190906615,3998054720,1157336346,8987559919,8990182694,5326768039
88,46,96,61,40,19,22,90,49,3,67,74,72,66,93,42,75,100,63,22,cat_0,cat_0,cat_1,cat_0,cat_3,cat_0,cat_2,cat_0,cat_0,cat_1,cat_3,cat_3,cat_2,cat_0,cat_0,cat_3,cat_1,cat_2,cat_1,cat_3,false,false,false,true,false,true,false,true,false,false,1675506573,9769184153,3595247959,3453444883,1866886405,5463007133,3081396533,2897280853,1238106995,5440481699
53,76,82,80,80,82,56,75,19,36,66,35,92,72,10,14,44,54,70,56,cat_1,cat_3,cat_3,cat_3,cat_1,cat_3,cat_3,cat_3,cat_0,cat_1,cat_3,cat_0,cat_1,cat_2,cat_1,cat_3,cat_1,cat_0,cat_3,cat_3,true,false,true,true,false,true,false,false,true,false,3324672960,6136867896,7181600280,8901934673,9069119950,8097321283,2545786610,7984674146,5020238274,2996994847
58,51,57,69,56,44,10,9,5,87,77,32,36,8,55,4,16,12,62,87,cat_1,cat_2,cat_2,cat_1,cat_1,cat_0,cat_2,cat_2,cat_0,cat_2,cat_1,cat_1,cat_2,cat_3,cat_2,cat_1,cat_0,cat_1,cat_1,cat_3,true,false,false,true,true,false,false,false,true,true,4578331017,2483372423,7773645084,5255893040,9578941024,8784849167,1828585056,4245343660,2576589274,7273286989
2,28,24,19,65,66,43,60,83,23,7,80,36,1,40,99,47,88,8,38,cat_1,cat_2,cat_2,cat_2,cat_2,cat_3,cat_1,cat_3,cat_0,cat_1,cat_3,cat_1,cat_2,cat_0,cat_2,cat_2,cat_2,cat_2,cat_3,cat_1,true,true,true,false,true,true,true,true,true,false,1892774048,3274936374,6855870465,6404229176,7663269579,7649659798,6074358697,2111914123,7305915120,6275984317
31,0,39,57,3,9,22,32,39,23,32,68,75,23,16,83,11,78,85,30,cat_0,cat_3,cat_3,cat_0,cat_2,cat_3,cat_0,cat_1,cat_3,cat_3,cat_2,cat_2,cat_1,cat_1,cat_1,cat_1,cat_2,cat_1,cat_1,cat_3,false,false,false,true,true,true,true,false,true,true,7341784478,5614400967,7585691298,5657599316,9358293718,9566064986,1942792997,3780896057,3994935734,4112487094
27,26,44,47,32,36,44,70,42,82,1,36,16,48,1,10,55,64,53,44,cat_3,cat_1,cat_1,cat_1,cat_1,cat_2,cat_0,cat_3,cat_0,cat_2,cat_0,cat_3,cat_3,cat_0,cat_2,cat_3,cat_0,cat_2,cat_2,cat_2,true,true,true,false,false,true,true,false,false,true,1775211140,6492267728,2361002125,7031030805,8272689626,2559159518,2516584510,3740013151,7940518445,7517360908
68,33,23,63,70,41,28,9,43,24,88,93,71,24,82,0,31,90,25,40,cat_1,cat_3,cat_2,cat_2,cat_1,cat_1,cat_2,cat_2,cat_1,cat_0,cat_2,cat_1,cat_3,cat_0,cat_0,cat_2,cat_1,cat_0,cat_0,cat_0,true,true,true,false,false,true,true,true,true,false,6763009052,3964724505,3107815389,2625638873,1409993691,4040640090,8850417756,8953393473,3402082891,8943901800
34,100,83,5,2,77,11,48,22,3,93,89,28,95,57,28,63,100,71,26,cat_1,cat_1,cat_2,cat_3,cat_3,cat_1,cat_2,cat_2,cat_1,cat_1,cat_3,cat_1,cat_1,cat_0,cat_0,cat_3,cat_3,cat_0,cat_3,cat_2,false,true,false,false,true,false,true,true,false,true,6913290454,4607787301,4510731756,9067973712,5801004516,9636188181,7383152332,6801031674,1291811164,6031409099
88,47,49,74,75,97,16,68,95,95,87,91,18,40,53,79,56,64,31,54,cat_1,cat_1,cat_3,cat_1,cat_0,cat_1,cat_0,cat_0,cat_1,cat_1,cat_1,cat_2,cat_1,cat_1,cat_1,cat_0,cat_3,cat_1,cat_1,cat_2,true,true,true,true,false,true,false,false,true,false,7948578186,5268748835,2651510527,9476221388,4003783671,2174086389,6079897585,8196834996,1478945306,9860178674
75,18,50,44,43,35,60,80,56,75,59,1,98,60,53,35,43,29,49,83,cat_2,cat_2,cat_3,cat_1,cat_2,cat_1,cat_3,cat_2,cat_1,cat_1,cat_2,cat_3,cat_1,cat_0,cat_1,cat_2,cat_3,cat_0,cat_0,cat_0,true,true,false,true,true,false,false,true,false,true,9168465090,2739788512,8695034771,7301689875,9746727028,9578845019,6192943170,3908358552,1504597903,2788171344
9,58,40,81,40,93,70,56,47,48,98,24,27,1,37,36,53,0,20,83,cat_2,cat_1,cat_2,cat_1,cat_1,cat_3,cat_1,cat_1,cat_0,cat_2,cat_2,cat_2,cat_0,cat_0,cat_2,cat_1,cat_0,cat_0,cat_2,cat_2,false,true,false,true,false,false,true,true,false,true,3980832618,4713135895,4820930651,2085636880,1446688508,3807532318,4108889681,3460511681,8022618547,7712255203
54,68,6,25,70,24,38,84,64,88,42,34,48,65,61,82,50,57,5,83,cat_1,cat_0,cat_2,cat_2,cat_3,cat_0,cat_0,cat_2,cat_2,cat_0,cat_1,cat_1,cat_2,cat_1,cat_3,cat_1,cat_2,cat_2,cat_0,cat_0,true,true,true,true,false,true,false,true,true,false,6758260076,9592620106,4725413011,2761936722,6739276851,1797230979,5699205372,6408259201,1382018500,5288951278
28,24,34,79,49,24,79,11,33,89,48,23,11,4,31,12,64,97,34,45,cat_1,cat_3,cat_0,cat_1,cat_2,cat_0,cat_2,cat_3,cat_2,cat_2,cat_1,cat_2,cat_0,cat_2,cat_1,cat_3,cat_3,cat_2,cat_3,cat_0,false,false,true,false,true,false,true,false,false,true,4868814991,2748940606,1494428692,1038130449,8800080919,9612882532,8344125486,8874814914,1886360009,5197100198
54,20,27,11,27,93,59,0,87,5,35,42,54,83,18,2,92,11,76,27,cat_3,cat_0,cat_1,cat_3,cat_3,cat_2,cat_2,cat_3,cat_2,cat_2,cat_0,cat_3,cat_0,cat_0,cat_0,cat_1,cat_3,cat_2,cat_2,cat_1,true,false,false,false,true,false,false,true,true,false,8360309410,6086453683,5946109611,7598364246,3911425808,5596854321,5464408815,6740808368,4825001340,5449136338
16,26,4,89,15,88,66,39,86,68,88,37,53,6,1,51,87,58,79,93,cat_3,cat_1,cat_0,cat_2,cat_3,cat_3,cat_2,cat_3,cat_3,cat_1,cat_0,cat_0,cat_1,cat_0,cat_2,cat_0,cat_3,cat_3,cat_3,cat_1,true,true,true,true,true,true,true,false,true,false,6543935641,9211207912,4852202091,2982979958,9030826656,4465738815,6205322955,5550894146,6801145397,8164309700
3,2,40,97,36,50,37,41,28,85,47,0,84,57,83,97,31,46,15,59,cat_1,cat_2,cat_2,cat_0,cat_0,cat_0,cat_2,cat_2,cat_0,cat_0,cat_0,cat_1,cat_1,cat_1,cat_3,cat_2,cat_1,cat_2,cat_3,cat_2,true,false,false,true,false,false,false,true,false,false,1000479525,1490731127,1815505825,1717453895,3453284089,7117537420,8758461395,2008857323,7877008370,5184402130
41,21,40,70,25,83,64,42,81,10,51,81,62,56,64,58,53,25,83,86,cat_2,cat_0,cat_3,cat_0,cat_1,cat_3,cat_0,cat_1,cat_3,cat_2,cat_2,cat_3,cat_1,cat_1,cat_3,cat_2,cat_3,cat_0,cat_1,cat_3,true,false,true,true,false,true,false,true,false,false,2161377088,1112169467,2000130869,3632614327,4668986996,4386907205,3702729037,9975735545,3366973324,4218199297
47,74,78,75,10,27,12,80,23,42,53,91,82,62,47,47,61,47,33,66,cat_2,cat_1,cat_2,cat_2,cat_0,cat_0,cat_0,cat_1,cat_2,cat_2,cat_3,cat_1,cat_2,cat_2,cat_2,cat_1,cat_2,cat_0,cat_0,cat_1,false,true,true,false,true,true,false,true,true,false,7435844285,8375160676,5368112113,8193004243,8477239568,9093434990,2198557624,9625623176,4115473956,3355282168
71,51,50,38,26,83,50,40,33,72,78,27,92,33,6,17,94,6,100,26,cat_0,cat_2,cat_1,cat_1,cat_1,cat_2,cat_2,cat_0,cat_0,cat_3,cat_3,cat_0,cat_1,cat_3,cat_1,cat_0,cat_3,cat_3,cat_1,cat_2,true,false,false,false,true,true,true,true,true,true,3901479620,4204794493,8300160155,3934864920,5265707421,5137007234,9466686351,1901190578,5852102544,8780611460
33,64,71,74,49,92,8,51,15,81,78,13,29,45,90,57,48,1,40,89,cat_0,cat_3,cat_2,cat_3,cat_2,cat_1,cat_2,cat_1,cat_1,cat_3,cat_0,cat_0,cat_1,cat_2,cat_3,cat_0,cat_3,cat_2,cat_3,cat_0,true,true,true,true,true,false,false,true,false,true,6328384773,9646665006,2303422715,6366804909,7045319755,3004294037,6434216297,4982196714,1049180277,3142795915
15,21,36,86,31,27,24,76,22,83,53,16,66,82,98,41,99,76,62,22,cat_1,cat_1,cat_0,cat_1,cat_1,cat_0,cat_3,cat_0,cat_1,cat_2,cat_0,cat_3,cat_3,cat_2,cat_3,cat_0,cat_0,cat_1,cat_1,cat_3,false,true,false,false,false,false,true,false,true,false,2321917674,4256725480,8404326922,5681293462,2781623634,3203953910,6881178260,2118482089,2087054764,3350264533
